Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Plane colors,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Seat comfort,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Male,disloyal Customer,24,Business travel,Eco,338,2,3,4,2,3,2,2,5,,5,4,5,2,39,26,neutral or dissatisfied
Female,Loyal Customer,46,Business travel,Eco,776,1,5,5,2,2,3,1,5,4,4,3,2,5,4,5,satisfied
Male,Loyal Customer,16,Business travel,Unknown,2658,3,1,5,1,1,2,3,4,,4,5,2,3,29,,satisfied
Male,,,,,,2,,,,,,2,5,5,5,1,5,3,11,1,satisfied
Male,Loyal Customer,72,Personal Travel,Eco,1562,3,1,3,5,3,2,1,2,,3,2,4,2,53,90,neutral or dissatisfied
Female,Loyal Customer,18,Personal Travel,Eco Plus,533,2,3,3,2,4,2,5,3,,5,5,5,2,0,0,neutral or dissatisfied
Male,Loyal Customer,46,Personal Travel,Eco,764,3,2,3,2,3,3,1,2,1,3,2,1,1,0,0,neutral or dissatisfied
Female,Loyal Customer,36,Business travel,Business,594,3,1,1,1,4,3,4,5,5,5,5,4,5,0,0,satisfied
Male,Loyal Customer,78,Personal Travel,Eco,230,3,1,4,1,5,2,2,3,,5,3,4,2,0,0,neutral or dissatisfied
Female,Loyal Customer,60,Business travel,Business,2673,3,4,4,4,4,5,2,5,4,5,5,3,5,163,149,satisfied
Female,Loyal Customer,60,Personal Travel,Eco Plus,515,2,4,2,3,2,3,2,4,5,4,2,3,2,0,0,satisfied
Female,Loyal Customer,43,Business travel,Business,340,3,4,4,1,4,4,1,3,2,5,3,5,3,0,0,satisfied
Female,Loyal Customer,42,Business travel,Eco,407,1,3,5,1,1,1,3,3,3,3,3,3,1,50,40,neutral or dissatisfied
Female,Loyal Customer,43,Business travel,Business,3885,3,5,2,5,5,2,3,3,3,1,3,3,3,0,0,satisfied
Female,Loyal Customer,29,Personal Travel,Eco Plus,315,2,1,5,1,3,5,5,1,,2,4,1,4,0,0,neutral or dissatisfied
Male,Loyal Customer,36,Personal Travel,Eco,268,1,3,5,3,4,3,3,2,1,2,1,2,3,38,33,neutral or dissatisfied
Female,Loyal Customer,65,Business travel,Eco Plus,116,3,2,5,5,5,2,2,3,,4,5,1,2,134,131,neutral or dissatisfied
Female,Loyal Customer,35,Personal Travel,Unknown,358,2,5,5,4,4,1,2,2,2,4,5,1,5,9,0,satisfied
Male,Loyal Customer,32,Personal Travel,Eco,1216,3,3,1,4,3,5,1,1,5,2,3,3,5,0,0,neutral or dissatisfied
Male,Loyal Customer,49,Personal Travel,Eco Plus,1558,2,2,3,2,2,5,5,1,,3,3,3,5,106,122,neutral or dissatisfied
Male,Loyal Customer,35,Business travel,Unknown,1953,3,3,3,3,3,5,5,5,,2,5,3,5,142,123,satisfied
Male,disloyal Customer,40,Business travel,Business,113,1,1,1,1,2,4,3,5,3,3,1,4,3,22,20,neutral or dissatisfied
Female,Loyal Customer,74,Personal Travel,Business,488,3,5,4,3,3,3,3,1,5,1,3,1,2,0,0,satisfied
Female,disloyal Customer,28,Business travel,Eco,354,1,0,4,0,3,3,3,5,3,4,3,5,3,2,8,satisfied
Female,Loyal Customer,55,Business travel,Business,1192,3,2,2,2,2,2,4,3,5,5,4,5,5,0,0,satisfied
Female,Loyal Customer,31,Business travel,Business,248,3,3,3,3,3,5,5,3,4,5,5,3,5,209,203,satisfied
Female,Loyal Customer,46,Personal Travel,Unknown,936,2,2,5,2,3,3,1,5,2,5,4,5,4,0,0,neutral or dissatisfied
Female,disloyal Customer,24,Business travel,Business,173,2,0,1,0,4,5,5,4,5,5,1,5,5,0,0,satisfied
Male,disloyal Customer,38,Business travel,Business,213,2,3,5,3,3,5,5,3,4,2,4,4,5,17,4,neutral or dissatisfied
Male,Loyal Customer,48,Business travel,Business,1212,2,3,3,3,3,4,4,2,,4,3,4,3,9,0,satisfied
Male,Loyal Customer,52,Business travel,Eco,667,1,1,4,5,4,4,4,4,4,1,4,5,4,0,0,satisfied
Female,Loyal Customer,63,Personal Travel,Business,356,2,5,5,4,1,5,1,2,4,2,5,2,4,0,0,satisfied
Female,Loyal Customer,52,Business travel,Eco,458,2,5,2,5,2,2,3,5,5,5,4,5,2,0,,satisfied
Male,Loyal Customer,58,Business travel,Eco,302,2,4,3,3,4,2,4,1,2,5,5,1,4,54,53,satisfied
Female,Loyal Customer,15,Business travel,Unknown,2859,2,3,3,3,3,3,2,3,3,3,4,3,1,0,4,neutral or dissatisfied
Female,Loyal Customer,41,Business travel,Business,2960,3,2,4,3,4,1,3,2,2,2,2,2,4,0,3,neutral or dissatisfied
Female,Loyal Customer,34,Personal Travel,Eco,925,1,3,5,3,2,5,3,5,3,2,4,2,5,29,9,neutral or dissatisfied
Male,Loyal Customer,63,Business travel,Eco,,3,,,,,,,,,,,,,,,
Female,Loyal Customer,69,Personal Travel,Unknown,888,3,1,4,2,1,3,4,1,2,4,4,4,3,1,23,neutral or dissatisfied
Female,Loyal Customer,19,Personal Travel,Unknown,374,2,4,5,4,2,4,4,5,,3,3,4,4,41,56,neutral or dissatisfied
Male,Loyal Customer,64,Personal Travel,Eco,1703,2,2,2,2,3,5,5,2,3,3,5,3,5,10,0,neutral or dissatisfied
Male,Loyal Customer,64,Personal Travel,Eco,386,2,3,5,3,4,4,4,3,3,4,5,4,4,81,79,neutral or dissatisfied
Female,Loyal Customer,25,Personal Travel,Eco,347,3,2,4,1,2,2,2,5,5,4,5,5,2,20,13,neutral or dissatisfied
Female,Loyal Customer,47,Business travel,Business,3922,2,1,5,1,1,5,1,5,,3,1,5,3,0,0,satisfied
Male,Loyal Customer,68,Personal Travel,Eco,731,2,3,1,5,2,2,5,4,5,1,1,1,2,13,0,neutral or dissatisfied
Male,Loyal Customer,75,Business travel,Eco,221,3,5,1,2,1,2,5,3,2,5,5,4,5,0,0,satisfied
Male,Loyal Customer,53,Personal Travel,Eco Plus,1562,3,1,5,5,1,1,2,4,3,4,3,4,2,26,21,satisfied
Male,Loyal Customer,24,Personal Travel,Eco,1471,1,3,1,3,1,5,5,4,5,1,5,5,5,44,47,neutral or dissatisfied
Female,disloyal Customer,17,Business travel,Eco,192,3,2,2,1,2,4,3,2,,3,3,3,4,21,23,neutral or dissatisfied
Female,disloyal Customer,21,Business travel,Eco,327,2,1,5,1,3,3,1,1,,4,1,3,5,3,0,neutral or dissatisfied
Female,disloyal Customer,50,Business travel,Eco,74,3,3,1,3,2,1,1,3,5,2,4,3,1,4,22,neutral or dissatisfied
Male,Loyal Customer,42,Personal Travel,Business,569,2,0,4,5,4,3,1,1,,3,4,4,1,0,0,satisfied
Female,Loyal Customer,31,Business travel,Business,813,1,3,1,1,1,4,5,4,,4,3,4,5,0,0,satisfied
Male,disloyal Customer,38,Business travel,Business,247,2,5,5,5,3,1,3,3,3,4,4,4,1,43,30,satisfied
Male,Loyal Customer,50,Business travel,Eco Plus,1208,1,3,4,4,4,3,3,2,,5,5,4,3,9,7,satisfied
Female,Loyal Customer,57,Business travel,Business,1618,1,3,3,3,5,3,2,5,4,5,2,5,1,32,45,satisfied
Male,Loyal Customer,59,Business travel,Unknown,3886,2,2,4,4,2,3,5,5,4,3,3,4,5,0,,satisfied
Male,Loyal Customer,54,Business travel,Business,408,2,2,3,2,1,2,5,5,5,5,5,5,5,0,,satisfied
Female,Loyal Customer,17,Personal Travel,Eco,985,1,2,5,2,5,5,5,4,4,5,5,1,5,7,8,neutral or dissatisfied
Male,disloyal Customer,45,Business travel,Business,342,2,4,3,4,2,4,4,2,,5,2,5,1,0,0,satisfied
Male,Loyal Customer,60,Business travel,Eco,723,3,5,5,5,5,5,1,5,,5,3,5,3,1,0,satisfied
Female,Loyal Customer,49,Business travel,Eco,268,1,2,3,5,1,1,3,2,2,4,1,2,2,6,0,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Business,1784,1,1,2,1,5,3,4,1,,4,2,4,5,0,0,satisfied
Male,Loyal Customer,51,Business travel,Business,2609,2,2,1,1,1,4,3,2,,2,2,2,3,3,12,neutral or dissatisfied
Female,Loyal Customer,30,Business travel,Business,2777,1,5,5,5,5,5,4,5,5,1,1,5,4,0,8,satisfied
Male,Loyal Customer,61,Personal Travel,Eco,1620,3,2,1,2,2,3,5,3,4,5,5,1,3,0,0,neutral or dissatisfied
Female,Loyal Customer,10,Personal Travel,Eco,1171,3,2,3,1,2,1,1,3,,5,2,2,1,6,0,neutral or dissatisfied
Female,Loyal Customer,46,Business travel,Business,2185,1,2,2,2,2,4,4,4,4,4,4,4,4,0,0,satisfied
Female,Loyal Customer,15,Personal Travel,Eco,1035,2,2,1,2,2,1,1,4,4,4,2,3,1,10,0,neutral or dissatisfied
Female,Loyal Customer,45,Business travel,Eco,646,3,2,2,5,2,3,4,5,,5,3,5,4,0,0,satisfied
Female,Loyal Customer,31,Business travel,Unknown,1968,1,2,2,2,2,5,5,4,1,1,2,3,5,0,1,satisfied
Female,Loyal Customer,40,Business travel,Business,1671,2,5,5,5,5,3,1,4,,5,3,4,4,0,0,satisfied
Female,Loyal Customer,36,Business travel,Unknown,1091,1,4,4,1,3,4,4,2,2,2,4,4,4,0,0,satisfied
Female,Loyal Customer,27,Business travel,Unknown,1517,1,3,2,2,2,3,1,4,5,5,3,3,5,12,24,satisfied
Male,Loyal Customer,34,Business travel,Eco,1192,3,2,2,2,2,3,5,5,4,5,4,5,3,0,0,satisfied
Female,Loyal Customer,43,Business travel,Unknown,980,1,2,3,2,3,4,4,2,2,2,4,2,2,0,0,neutral or dissatisfied
Male,Loyal Customer,58,Personal Travel,Eco,936,3,3,5,3,5,1,4,3,3,4,3,4,1,0,0,neutral or dissatisfied
Female,Loyal Customer,36,Business travel,Unknown,425,3,3,4,4,4,3,2,2,2,3,2,2,3,0,0,neutral or dissatisfied
Male,Loyal Customer,55,Business travel,Business,946,1,2,3,1,3,4,4,4,,4,2,4,3,10,0,satisfied
Male,Loyal Customer,69,Personal Travel,Eco,700,1,3,5,3,2,3,5,4,4,2,4,1,5,0,0,neutral or dissatisfied
Male,Loyal Customer,27,Personal Travel,Eco,861,3,2,5,5,1,5,1,3,2,4,4,4,5,7,30,neutral or dissatisfied
Male,disloyal Customer,24,Business travel,Eco,501,2,3,3,1,5,5,1,5,2,4,5,1,5,0,0,neutral or dissatisfied
Male,Loyal Customer,46,Business travel,Business,666,2,2,4,2,2,2,5,4,4,4,5,4,5,0,0,satisfied
Male,Loyal Customer,33,Business travel,Eco,237,1,5,5,2,3,5,5,3,4,2,2,3,5,31,33,satisfied
Male,Loyal Customer,40,Personal Travel,Eco,1371,1,3,1,3,3,5,4,5,3,5,1,4,1,12,0,neutral or dissatisfied
Male,disloyal Customer,16,Business travel,Eco,429,2,1,2,2,3,2,2,3,,3,4,1,2,13,13,neutral or dissatisfied
Female,Loyal Customer,48,Business travel,Business,645,2,1,1,1,4,1,4,3,3,4,3,4,4,0,0,satisfied
Female,Loyal Customer,48,Business travel,Eco,1400,1,3,3,3,5,4,4,4,5,1,1,1,4,1,0,satisfied
Male,Loyal Customer,42,Personal Travel,Eco,1546,3,5,4,5,3,1,1,4,,5,3,2,1,0,0,neutral or dissatisfied
Male,Loyal Customer,14,Personal Travel,Eco,181,3,1,5,2,5,2,3,5,2,5,4,4,2,14,12,neutral or dissatisfied
Male,disloyal Customer,15,Business travel,Unknown,456,1,4,2,4,4,5,5,1,2,4,4,4,5,4,66,neutral or dissatisfied
Female,Loyal Customer,47,Business travel,Business,526,3,2,2,1,4,2,1,5,3,5,5,5,5,0,0,satisfied
Female,Loyal Customer,41,Business travel,Unknown,401,2,2,2,5,2,2,2,1,5,2,1,4,2,6,0,satisfied
Female,disloyal Customer,67,Business travel,Business,762,3,0,0,0,4,1,1,3,2,4,4,5,1,0,1,satisfied
Female,disloyal Customer,11,Business travel,Unknown,1107,3,4,4,4,3,5,5,3,3,4,3,4,5,18,5,neutral or dissatisfied
Male,Loyal Customer,56,Personal Travel,Eco,968,2,3,5,3,1,5,5,2,2,4,4,4,5,0,0,neutral or dissatisfied
Female,Loyal Customer,35,Business travel,Business,1096,1,5,5,5,5,2,4,4,1,4,1,4,3,0,0,satisfied
Male,Loyal Customer,53,Business travel,Unknown,530,1,3,5,5,5,3,3,2,4,4,4,4,3,0,8,neutral or dissatisfied
Male,Loyal Customer,46,Business travel,Business,204,1,1,1,5,4,3,4,4,,4,3,4,5,0,0,satisfied
Male,Loyal Customer,22,Personal Travel,Eco,205,1,2,2,2,3,1,1,1,5,3,4,4,1,8,12,neutral or dissatisfied
Male,Loyal Customer,14,Personal Travel,Eco,599,1,4,4,2,1,4,3,5,1,5,5,1,4,27,17,neutral or dissatisfied
Female,Loyal Customer,65,Business travel,Eco Plus,214,3,2,2,2,2,3,1,2,2,2,1,3,4,12,1,neutral or dissatisfied
Female,Loyal Customer,49,Business travel,Unknown,323,1,3,1,1,4,2,2,1,,3,4,3,3,2,,neutral or dissatisfied
Male,Loyal Customer,24,Personal Travel,Eco,544,3,2,2,2,5,4,4,1,2,4,2,4,4,3,0,neutral or dissatisfied
Male,Loyal Customer,61,Business travel,Unknown,1334,2,2,5,3,5,3,3,2,2,2,4,2,3,0,0,neutral or dissatisfied
Male,Loyal Customer,41,Business travel,Business,2288,1,1,1,4,1,2,1,4,,4,5,4,1,0,0,satisfied
Male,Loyal Customer,50,Business travel,Business,152,1,4,4,4,3,1,1,3,4,3,4,4,3,0,0,satisfied
Female,Loyal Customer,42,Business travel,Eco,867,2,5,5,5,5,3,5,2,5,5,4,5,2,0,0,satisfied
Female,disloyal Customer,35,Business travel,Eco,201,1,3,3,3,4,2,2,4,4,4,1,4,1,0,0,neutral or dissatisfied
Male,Loyal Customer,41,Personal Travel,Eco Plus,551,1,3,4,3,1,2,4,2,,2,2,2,3,0,0,neutral or dissatisfied
Male,Loyal Customer,45,Personal Travel,Unknown,817,3,2,4,1,4,1,1,1,,4,5,4,1,0,0,neutral or dissatisfied
Male,Loyal Customer,53,Business travel,Business,1131,1,5,5,1,1,3,5,5,1,5,1,5,5,0,0,satisfied
Female,Loyal Customer,30,Business travel,Business,1024,1,2,5,2,3,4,4,1,2,3,5,5,4,0,1,satisfied
Female,Loyal Customer,19,Personal Travel,Eco,967,2,2,2,1,3,3,1,3,,3,2,3,1,14,0,neutral or dissatisfied
Female,Loyal Customer,58,Business travel,Business,1744,3,4,4,4,4,2,4,2,3,3,4,3,4,0,0,satisfied
Female,Loyal Customer,47,Business travel,Business,585,1,1,5,5,5,1,2,4,4,3,3,3,1,18,7,neutral or dissatisfied
Female,Loyal Customer,70,Personal Travel,Eco,1222,2,4,4,2,1,5,1,3,4,3,4,3,4,0,0,neutral or dissatisfied
Male,Loyal Customer,13,Business travel,Eco,405,2,2,5,5,5,4,1,1,1,4,3,1,2,0,0,satisfied
Female,Loyal Customer,44,Business travel,Eco,429,3,1,2,1,5,1,3,4,3,5,2,3,5,0,0,satisfied
Female,Loyal Customer,36,Business travel,Business,3237,2,3,3,3,3,3,4,5,,5,3,5,4,12,1,satisfied
Female,Loyal Customer,58,Business travel,Eco,145,1,4,2,2,2,1,1,1,,4,2,4,4,1,,satisfied
Male,Loyal Customer,32,Business travel,Business,3987,3,2,5,2,2,3,1,4,4,4,2,3,1,21,25,satisfied
Male,Loyal Customer,16,Business travel,Unknown,3430,3,3,5,3,4,3,3,3,3,3,1,3,2,11,0,neutral or dissatisfied
Female,Loyal Customer,62,Business travel,Business,3754,1,3,3,4,2,2,3,5,4,5,5,5,5,0,0,satisfied
Female,Loyal Customer,58,Business travel,Business,2336,2,5,5,5,2,3,3,5,4,5,4,5,4,0,0,satisfied
Male,Loyal Customer,16,Business travel,Business,3888,3,0,0,0,4,5,5,4,,5,4,5,3,24,19,satisfied
Male,Loyal Customer,56,Business travel,Unknown,3387,2,2,2,3,2,2,4,1,,5,5,5,4,6,0,satisfied
Male,Loyal Customer,80,Business travel,Unknown,1933,2,1,3,3,3,4,4,5,4,4,5,4,4,0,0,satisfied
Male,disloyal Customer,23,Business travel,Business,526,3,5,5,5,1,2,2,5,3,4,3,4,2,0,3,satisfied
Male,Loyal Customer,73,Personal Travel,Eco,157,1,4,2,4,3,2,5,1,1,3,1,5,2,0,0,satisfied
Male,Loyal Customer,29,Business travel,Business,2173,1,2,3,3,3,4,4,1,,4,4,5,4,0,0,satisfied
Male,disloyal Customer,39,Business travel,Business,472,1,2,2,2,3,4,4,3,3,3,3,2,5,85,,neutral or dissatisfied
Male,Loyal Customer,30,Business travel,Business,946,3,2,5,4,4,5,4,4,5,5,4,5,4,0,0,satisfied
Male,Loyal Customer,68,Business travel,Unknown,475,1,3,2,2,2,5,2,3,3,4,1,3,3,0,0,neutral or dissatisfied
Male,Loyal Customer,39,Personal Travel,Eco Plus,1587,1,2,4,3,2,2,2,4,,4,3,2,4,25,12,neutral or dissatisfied
Male,Loyal Customer,15,Personal Travel,Eco,416,3,4,1,4,3,5,4,4,4,3,3,2,5,0,0,satisfied
Male,Loyal Customer,53,Personal Travel,Eco,1026,3,2,4,2,2,5,2,5,,4,3,4,5,0,0,neutral or dissatisfied
Female,Loyal Customer,57,Personal Travel,Eco,407,3,2,5,2,1,4,5,2,4,2,5,2,5,23,4,neutral or dissatisfied
Female,Loyal Customer,51,Business travel,Business,280,1,2,2,2,2,1,4,5,,2,2,4,4,0,0,satisfied
Female,Loyal Customer,16,Business travel,Eco Plus,125,2,4,2,2,2,4,3,4,4,4,5,4,2,0,3,satisfied
Male,disloyal Customer,49,Business travel,Eco,1208,2,3,3,3,3,3,3,3,5,3,3,5,3,0,0,neutral or dissatisfied
Female,Loyal Customer,48,Personal Travel,Eco,1085,3,4,4,1,3,2,3,4,3,4,3,4,4,0,0,neutral or dissatisfied
Male,Loyal Customer,41,Business travel,Business,3017,2,3,3,3,3,3,5,4,4,4,5,4,4,1,0,satisfied
Male,Loyal Customer,47,Personal Travel,Unknown,1506,1,1,3,4,2,4,3,1,1,5,3,5,3,163,158,neutral or dissatisfied
Female,Loyal Customer,38,Business travel,Eco,214,3,4,4,4,4,4,4,4,4,5,2,4,4,0,0,satisfied
Male,Loyal Customer,45,Business travel,Business,3918,1,1,1,1,1,5,5,2,2,4,2,4,2,0,0,satisfied
Male,Loyal Customer,31,Business travel,Business,2585,1,5,1,5,5,3,3,5,2,2,5,5,3,10,0,satisfied
Male,Loyal Customer,13,Personal Travel,Unknown,2419,1,5,1,5,4,2,1,3,1,3,3,4,2,0,0,satisfied
Male,Loyal Customer,55,Business travel,Business,760,2,3,3,3,3,3,2,5,,4,5,5,4,0,0,satisfied
Female,Loyal Customer,29,Personal Travel,Eco,213,3,3,1,3,4,2,2,3,1,3,4,4,2,0,0,satisfied
Male,Loyal Customer,29,Personal Travel,Eco,459,1,3,5,3,3,3,2,4,2,5,5,1,3,0,0,neutral or dissatisfied
Female,Loyal Customer,42,Business travel,Business,1971,2,4,4,4,2,4,5,5,5,4,4,3,5,0,5,satisfied
Male,Loyal Customer,7,Personal Travel,Unknown,1258,2,3,4,3,3,4,4,3,,3,5,5,4,0,0,neutral or dissatisfied
Male,Loyal Customer,44,Business travel,Eco,377,1,3,4,4,1,3,3,1,1,3,2,4,3,0,0,neutral or dissatisfied
Male,Loyal Customer,27,Business travel,Business,2671,1,2,5,5,5,1,2,3,,2,1,2,2,0,0,neutral or dissatisfied
Female,Loyal Customer,60,Business travel,Eco,319,1,3,3,3,3,3,4,5,3,3,3,3,3,0,0,neutral or dissatisfied
Female,Loyal Customer,42,Business travel,Business,1535,3,3,3,3,3,4,4,4,,2,5,4,4,6,,satisfied
Male,Loyal Customer,18,Personal Travel,Unknown,175,1,3,3,0,3,5,1,3,,1,2,3,5,0,0,neutral or dissatisfied
Male,Loyal Customer,45,Business travel,Business,125,3,3,3,3,3,3,2,4,,3,1,4,1,0,0,neutral or dissatisfied
Female,Loyal Customer,40,Personal Travel,Unknown,363,2,3,4,5,3,1,1,3,5,4,3,5,1,2,0,neutral or dissatisfied
Female,Loyal Customer,58,Personal Travel,Eco,1438,3,0,4,0,3,3,2,1,0,1,4,1,5,11,0,satisfied
Female,Loyal Customer,46,Personal Travel,Unknown,781,1,2,1,2,4,2,5,2,2,5,1,1,4,0,0,neutral or dissatisfied
Male,Loyal Customer,39,Business travel,Eco,175,1,1,2,3,3,1,4,4,,2,5,2,1,0,0,neutral or dissatisfied
Male,Loyal Customer,34,Business travel,Business,2649,3,3,3,5,3,5,5,3,,3,3,3,3,49,63,satisfied
Male,Loyal Customer,61,Personal Travel,Eco,296,3,4,5,4,4,3,5,5,3,5,5,4,3,49,55,neutral or dissatisfied
Male,Loyal Customer,63,Personal Travel,Eco,237,1,1,2,0,3,3,2,4,5,3,2,3,2,27,47,neutral or dissatisfied
Male,disloyal Customer,45,Business travel,Business,2399,3,2,2,2,3,2,2,4,4,3,3,5,2,0,0,neutral or dissatisfied
Male,disloyal Customer,39,Business travel,Eco,507,3,2,0,2,2,4,4,5,2,1,2,1,4,2,0,neutral or dissatisfied
Female,disloyal Customer,27,Business travel,Business,1055,1,1,1,1,4,1,2,1,4,2,3,4,1,5,0,neutral or dissatisfied
Male,Loyal Customer,57,Business travel,Eco,1535,2,1,2,2,2,3,3,3,2,2,3,3,1,0,10,neutral or dissatisfied
Female,Loyal Customer,66,Personal Travel,Unknown,689,1,4,1,4,3,5,1,5,4,5,3,5,3,3,0,neutral or dissatisfied
Female,Loyal Customer,51,Business travel,Eco,3749,1,3,1,1,1,2,3,3,,3,1,3,3,24,6,neutral or dissatisfied
Male,Loyal Customer,38,Business travel,Eco,2556,1,5,1,1,1,3,4,1,4,3,4,2,4,0,16,satisfied
Female,Loyal Customer,35,Personal Travel,Eco,489,2,2,3,5,3,1,3,5,5,1,4,1,5,6,12,neutral or dissatisfied
Male,Loyal Customer,59,Business travel,Business,325,2,0,0,0,3,2,1,1,,1,3,1,3,15,14,satisfied
Male,Loyal Customer,15,Personal Travel,Eco,696,3,4,5,4,3,4,4,1,3,4,4,5,4,0,0,neutral or dissatisfied
Male,disloyal Customer,25,Business travel,Eco,239,1,2,5,2,1,2,2,4,5,4,1,4,2,4,6,neutral or dissatisfied
Male,Loyal Customer,9,Personal Travel,Eco,356,1,1,5,4,3,4,4,1,2,5,3,4,4,0,0,neutral or dissatisfied
Male,Loyal Customer,36,Business travel,Business,2697,2,5,5,5,5,2,2,4,1,5,3,4,3,0,0,satisfied
Female,Loyal Customer,54,Personal Travel,Business,844,1,4,5,4,4,2,5,3,5,3,3,3,4,0,0,neutral or dissatisfied
Female,Loyal Customer,23,Personal Travel,Eco,602,1,5,4,5,4,3,5,2,5,2,4,2,5,0,0,satisfied
Female,disloyal Customer,26,Business travel,Unknown,689,1,1,4,2,2,2,4,5,2,4,3,5,2,0,0,neutral or dissatisfied
Female,Loyal Customer,51,Business travel,Business,2092,3,3,2,3,3,4,3,3,3,3,3,3,4,4,,neutral or dissatisfied
Male,Loyal Customer,41,Business travel,Unknown,1182,2,3,5,3,5,4,3,5,5,2,3,5,3,0,0,satisfied
Male,Loyal Customer,16,Business travel,Business,2917,1,2,4,2,3,3,4,4,3,3,1,2,3,37,31,satisfied
Female,Loyal Customer,68,Personal Travel,Eco,373,1,2,5,5,1,3,1,2,2,5,4,1,1,0,0,neutral or dissatisfied
Female,Loyal Customer,43,Business travel,Business,3585,2,4,2,4,4,5,4,1,3,4,3,4,5,0,0,satisfied
Female,Loyal Customer,62,Personal Travel,Eco,632,3,3,5,3,2,2,5,2,3,1,4,5,4,0,0,neutral or dissatisfied
Male,disloyal Customer,42,Business travel,Eco,620,2,1,3,0,3,5,5,1,1,3,4,3,5,0,9,neutral or dissatisfied
Female,Loyal Customer,27,Business travel,Unknown,1970,3,0,5,0,4,1,4,4,4,1,2,4,1,0,4,satisfied
Male,Loyal Customer,24,Personal Travel,Eco,2296,3,2,5,1,4,1,1,5,2,3,4,4,1,20,0,neutral or dissatisfied
Male,Loyal Customer,24,Personal Travel,Eco,503,2,2,4,2,1,5,5,4,,2,4,4,5,0,0,neutral or dissatisfied
Male,Loyal Customer,70,Personal Travel,Eco,641,2,1,5,1,1,2,5,5,,5,3,5,5,0,0,neutral or dissatisfied
Female,Loyal Customer,58,Personal Travel,Eco,301,3,3,4,3,2,4,2,3,3,4,1,4,3,0,0,neutral or dissatisfied
Male,Loyal Customer,45,Business travel,Unknown,3048,2,3,3,4,2,5,1,3,,3,1,3,1,0,0,neutral or dissatisfied
Female,disloyal Customer,27,Business travel,Eco Plus,112,3,3,3,5,3,3,2,4,,5,3,2,3,49,40,neutral or dissatisfied
Male,Loyal Customer,60,Personal Travel,Business,746,2,2,5,2,2,4,2,3,2,3,4,3,3,28,41,neutral or dissatisfied
Male,Loyal Customer,43,Business travel,Business,2992,2,3,3,4,2,3,4,4,4,2,4,4,4,0,0,satisfied
Male,disloyal Customer,38,Business travel,Business,1739,2,3,3,3,2,4,1,3,5,5,5,5,4,0,0,neutral or dissatisfied
Female,Loyal Customer,68,Personal Travel,Eco,667,1,3,5,3,3,4,5,2,,1,3,1,4,0,0,neutral or dissatisfied
Female,Loyal Customer,49,Business travel,Business,1653,3,1,1,3,1,3,3,4,1,1,1,1,3,51,17,neutral or dissatisfied
Female,Loyal Customer,31,Personal Travel,Eco,919,2,3,3,3,3,1,1,2,2,3,3,4,1,11,0,neutral or dissatisfied
Male,Loyal Customer,47,Business travel,Business,3414,3,3,3,3,2,2,5,4,4,4,4,4,4,32,18,satisfied
Female,Loyal Customer,51,Business travel,Eco,586,3,2,4,4,4,1,4,2,2,2,2,2,2,7,43,neutral or dissatisfied
Male,Loyal Customer,27,Business travel,Eco Plus,1303,3,3,1,2,5,3,5,1,4,4,2,3,3,0,31,neutral or dissatisfied
Female,Loyal Customer,34,Business travel,Business,3349,1,1,2,2,2,3,3,1,,3,4,1,4,128,115,neutral or dissatisfied
Female,Loyal Customer,38,Business travel,Business,2615,1,1,1,1,1,5,5,2,3,5,1,5,5,0,41,satisfied
Female,Loyal Customer,22,Business travel,Business,1645,2,2,3,3,3,2,2,4,5,2,3,4,2,0,0,neutral or dissatisfied
Female,Loyal Customer,30,Personal Travel,Eco,460,2,1,3,1,3,5,2,4,5,3,4,4,2,0,1,neutral or dissatisfied
Male,Loyal Customer,11,Personal Travel,Eco,628,2,3,3,3,3,2,1,3,5,5,1,4,2,0,0,neutral or dissatisfied
Female,Loyal Customer,7,Personal Travel,Eco,2565,2,3,2,3,2,2,3,2,1,2,3,4,3,0,0,neutral or dissatisfied
Male,Loyal Customer,23,Personal Travel,Unknown,577,3,3,2,3,4,1,1,3,3,4,2,4,1,57,79,neutral or dissatisfied
Female,Loyal Customer,45,Personal Travel,Eco Plus,353,1,1,1,3,5,3,3,4,3,4,1,4,1,80,96,neutral or dissatisfied
Female,Loyal Customer,56,Business travel,Eco,679,2,5,4,4,4,1,1,5,5,5,1,5,5,90,106,satisfied
Female,Loyal Customer,47,Personal Travel,Eco,156,3,4,1,4,2,4,3,4,3,2,2,3,3,0,0,neutral or dissatisfied
Male,Loyal Customer,36,Business travel,Business,2934,2,4,4,4,4,5,5,5,5,5,5,5,4,4,7,satisfied
Male,Loyal Customer,60,Business travel,Business,1950,3,4,5,2,5,5,2,4,4,4,2,4,1,0,0,satisfied
Female,Loyal Customer,46,Business travel,Business,3444,2,1,5,0,3,3,4,4,2,2,4,4,3,16,16,satisfied
Female,Loyal Customer,48,Business travel,Eco,2463,2,5,4,5,5,2,5,4,,4,4,2,3,0,0,satisfied
Female,disloyal Customer,46,Business travel,Unknown,1023,3,3,4,3,3,2,2,3,2,5,5,4,2,10,6,neutral or dissatisfied
